file,hole_id,local_hole_idx,start_sec,end_sec,duration_sec,jam_flag,jam_problem,mic_type,position,mic_filename,output_path
01_common_Tr3_ext.wav,27,27,650.4903333333333,675.133,24.642666666666667,False,False,comum,externo,01_common_Tr3_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr3_ext_hole00027.wav
01_common_Tr3_ext.wav,28,28,675.133,698.8583333333333,23.72533333333333,False,False,comum,externo,01_common_Tr3_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr3_ext_hole00028.wav
01_common_Tr3_ext.wav,29,29,698.8583333333333,723.2583333333333,24.4,False,False,comum,externo,01_common_Tr3_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr3_ext_hole00029.wav
01_common_Tr3_ext.wav,30,30,723.2583333333333,753.997,30.738666666666667,False,False,comum,externo,01_common_Tr3_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr3_ext_hole00030.wav
01_common_Tr2_ext.wav,1,1,0.0003333333333333333,37.279666666666664,37.279333333333334,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00001.wav
01_common_Tr2_ext.wav,2,2,37.279666666666664,64.50633333333333,27.226666666666667,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00002.wav
01_common_Tr2_ext.wav,3,3,64.50633333333333,92.75966666666666,28.253333333333334,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00003.wav
01_common_Tr2_ext.wav,4,4,92.75966666666666,117.469,24.709333333333333,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00004.wav
01_common_Tr2_ext.wav,5,5,117.46966666666667,141.60233333333332,24.132666666666665,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00005.wav
01_common_Tr2_ext.wav,6,6,141.60233333333332,165.93833333333333,24.336,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00006.wav
01_common_Tr2_ext.wav,7,7,165.94166666666666,189.63166666666666,23.69,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00007.wav
01_common_Tr2_ext.wav,8,8,189.63166666666666,214.10366666666667,24.472,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00008.wav
01_common_Tr2_ext.wav,9,9,214.107,238.51166666666666,24.404666666666667,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00009.wav
01_common_Tr2_ext.wav,10,10,238.51166666666666,262.861,24.349333333333334,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00010.wav
01_common_Tr2_ext.wav,11,11,262.861,293.9356666666667,31.074666666666666,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00011.wav
01_common_Tr2_ext.wav,12,12,293.9356666666667,310.6476666666667,16.712,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00012.wav
01_common_Tr2_ext.wav,13,13,310.6476666666667,335.4956666666667,24.848,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00013.wav
01_common_Tr2_ext.wav,14,14,335.4956666666667,359.58633333333336,24.090666666666667,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00014.wav
01_common_Tr2_ext.wav,15,15,359.58633333333336,383.885,24.298666666666666,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00015.wav
01_common_Tr2_ext.wav,16,16,383.885,408.2903333333333,24.405333333333335,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00016.wav
01_common_Tr2_ext.wav,17,17,408.2903333333333,432.245,23.954666666666668,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00017.wav
01_common_Tr2_ext.wav,18,18,432.245,456.7223333333333,24.477333333333334,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00018.wav
01_common_Tr2_ext.wav,19,19,456.7223333333333,480.66366666666664,23.941333333333333,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00019.wav
01_common_Tr2_ext.wav,20,20,480.66366666666664,505.0423333333333,24.378666666666668,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00020.wav
01_common_Tr2_ext.wav,21,21,505.0423333333333,528.941,23.898666666666667,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00021.wav
01_common_Tr2_ext.wav,22,22,528.941,553.7863333333333,24.845333333333333,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00022.wav
01_common_Tr2_ext.wav,23,23,553.7863333333333,577.9063333333334,24.12,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00023.wav
01_common_Tr2_ext.wav,24,24,577.9063333333334,602.4236666666667,24.517333333333333,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00024.wav
01_common_Tr2_ext.wav,25,25,602.4236666666667,626.1863333333333,23.762666666666668,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00025.wav
01_common_Tr2_ext.wav,26,26,626.1863333333333,650.4903333333333,24.304,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00026.wav
01_common_Tr2_ext.wav,27,27,650.4903333333333,675.133,24.642666666666667,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00027.wav
01_common_Tr2_ext.wav,28,28,675.133,698.8583333333333,23.72533333333333,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00028.wav
01_common_Tr2_ext.wav,29,29,698.8583333333333,723.2583333333333,24.4,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00029.wav
01_common_Tr2_ext.wav,30,30,723.2583333333333,753.997,30.738666666666667,False,False,comum,externo,01_common_Tr2_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr2_ext_hole00030.wav
01_common_Tr1_ext.wav,1,1,0.0003333333333333333,37.279666666666664,37.279333333333334,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00001.wav
01_common_Tr1_ext.wav,2,2,37.279666666666664,64.50633333333333,27.226666666666667,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00002.wav
01_common_Tr1_ext.wav,3,3,64.50633333333333,92.75966666666666,28.253333333333334,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00003.wav
01_common_Tr1_ext.wav,4,4,92.75966666666666,117.469,24.709333333333333,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00004.wav
01_common_Tr1_ext.wav,5,5,117.46966666666667,141.60233333333332,24.132666666666665,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00005.wav
01_common_Tr1_ext.wav,6,6,141.60233333333332,165.93833333333333,24.336,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00006.wav
01_common_Tr1_ext.wav,7,7,165.94166666666666,189.63166666666666,23.69,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00007.wav
01_common_Tr1_ext.wav,8,8,189.63166666666666,214.10366666666667,24.472,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00008.wav
01_common_Tr1_ext.wav,9,9,214.107,238.51166666666666,24.404666666666667,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00009.wav
01_common_Tr1_ext.wav,10,10,238.51166666666666,262.861,24.349333333333334,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00010.wav
01_common_Tr1_ext.wav,11,11,262.861,293.9356666666667,31.074666666666666,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00011.wav
01_common_Tr1_ext.wav,12,12,293.9356666666667,310.6476666666667,16.712,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00012.wav
01_common_Tr1_ext.wav,13,13,310.6476666666667,335.4956666666667,24.848,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00013.wav
01_common_Tr1_ext.wav,14,14,335.4956666666667,359.58633333333336,24.090666666666667,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00014.wav
01_common_Tr1_ext.wav,15,15,359.58633333333336,383.885,24.298666666666666,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00015.wav
01_common_Tr1_ext.wav,16,16,383.885,408.2903333333333,24.405333333333335,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00016.wav
01_common_Tr1_ext.wav,17,17,408.2903333333333,432.245,23.954666666666668,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00017.wav
01_common_Tr1_ext.wav,18,18,432.245,456.7223333333333,24.477333333333334,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00018.wav
01_common_Tr1_ext.wav,19,19,456.7223333333333,480.66366666666664,23.941333333333333,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00019.wav
01_common_Tr1_ext.wav,20,20,480.66366666666664,505.0423333333333,24.378666666666668,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00020.wav
01_common_Tr1_ext.wav,21,21,505.0423333333333,528.941,23.898666666666667,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00021.wav
01_common_Tr1_ext.wav,22,22,528.941,553.7863333333333,24.845333333333333,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00022.wav
01_common_Tr1_ext.wav,23,23,553.7863333333333,577.9063333333334,24.12,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00023.wav
01_common_Tr1_ext.wav,24,24,577.9063333333334,602.4236666666667,24.517333333333333,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00024.wav
01_common_Tr1_ext.wav,25,25,602.4236666666667,626.1863333333333,23.762666666666668,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00025.wav
01_common_Tr1_ext.wav,26,26,626.1863333333333,650.4903333333333,24.304,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00026.wav
01_common_Tr1_ext.wav,27,27,650.4903333333333,675.133,24.642666666666667,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00027.wav
01_common_Tr1_ext.wav,28,28,675.133,698.8583333333333,23.72533333333333,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00028.wav
01_common_Tr1_ext.wav,29,29,698.8583333333333,723.2583333333333,24.4,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00029.wav
01_common_Tr1_ext.wav,30,30,723.2583333333333,753.997,30.738666666666667,False,False,comum,externo,01_common_Tr1_ext.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr1_ext_hole00030.wav
01_common_Tr5_int.wav,1,1,0.0003333333333333333,37.279666666666664,37.279333333333334,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00001.wav
01_common_Tr5_int.wav,2,2,37.279666666666664,64.501,27.221333333333334,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00002.wav
01_common_Tr5_int.wav,3,3,64.501,92.75966666666666,28.258666666666667,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00003.wav
01_common_Tr5_int.wav,4,4,92.75966666666666,117.469,24.709333333333333,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00004.wav
01_common_Tr5_int.wav,5,5,117.469,141.597,24.128,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00005.wav
01_common_Tr5_int.wav,6,6,141.597,165.93833333333333,24.341333333333335,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00006.wav
01_common_Tr5_int.wav,7,7,165.93833333333333,189.621,23.682666666666666,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00007.wav
01_common_Tr5_int.wav,8,8,189.621,214.10366666666667,24.482666666666667,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00008.wav
01_common_Tr5_int.wav,9,9,214.107,238.51166666666666,24.404666666666667,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00009.wav
01_common_Tr5_int.wav,10,10,238.51166666666666,262.861,24.349333333333334,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00010.wav
01_common_Tr5_int.wav,11,11,262.861,293.9356666666667,31.074666666666666,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00011.wav
01_common_Tr5_int.wav,12,12,293.9356666666667,310.64233333333334,16.706666666666667,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00012.wav
01_common_Tr5_int.wav,13,13,310.64233333333334,335.4956666666667,24.85333333333333,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00013.wav
01_common_Tr5_int.wav,14,14,335.4956666666667,359.58633333333336,24.090666666666667,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00014.wav
01_common_Tr5_int.wav,15,15,359.58633333333336,383.885,24.298666666666666,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00015.wav
01_common_Tr5_int.wav,16,16,383.885,408.2903333333333,24.405333333333335,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00016.wav
01_common_Tr5_int.wav,17,17,408.2903333333333,432.245,23.954666666666668,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00017.wav
01_common_Tr5_int.wav,18,18,432.245,456.71166666666664,24.466666666666665,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00018.wav
01_common_Tr5_int.wav,19,19,456.71166666666664,480.653,23.941333333333333,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00019.wav
01_common_Tr5_int.wav,20,20,480.653,505.0423333333333,24.389333333333333,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00020.wav
01_common_Tr5_int.wav,21,21,505.0423333333333,528.9463333333333,23.904,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00021.wav
01_common_Tr5_int.wav,22,22,528.9463333333333,553.7863333333333,24.84,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00022.wav
01_common_Tr5_int.wav,23,23,553.7863333333333,577.8956666666667,24.109333333333332,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00023.wav
01_common_Tr5_int.wav,24,24,577.8963333333334,602.4236666666667,24.527333333333335,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00024.wav
01_common_Tr5_int.wav,25,25,602.4236666666667,626.181,23.75733333333333,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00025.wav
01_common_Tr5_int.wav,26,26,626.181,650.4903333333333,24.309333333333335,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00026.wav
01_common_Tr5_int.wav,27,27,650.4903333333333,675.1436666666667,24.653333333333332,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00027.wav
01_common_Tr5_int.wav,28,28,675.1436666666667,698.8583333333333,23.714666666666666,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00028.wav
01_common_Tr5_int.wav,29,29,698.8583333333333,723.253,24.394666666666666,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00029.wav
01_common_Tr5_int.wav,30,30,723.253,753.997,30.744,False,False,comum,interno,01_common_Tr5_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr5_int_hole00030.wav
01_common_Tr4_int.wav,1,1,0.0003333333333333333,37.279666666666664,37.279333333333334,False,False,comum,interno,01_common_Tr4_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr4_int_hole00001.wav
01_common_Tr4_int.wav,2,2,37.279666666666664,64.501,27.221333333333334,False,False,comum,interno,01_common_Tr4_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr4_int_hole00002.wav
01_common_Tr4_int.wav,3,3,64.501,92.765,28.264,False,False,comum,interno,01_common_Tr4_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr4_int_hole00003.wav
01_common_Tr4_int.wav,4,4,92.765,117.469,24.704,False,False,comum,interno,01_common_Tr4_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr4_int_hole00004.wav
01_common_Tr4_int.wav,5,5,117.46966666666667,141.60233333333332,24.132666666666665,False,False,comum,interno,01_common_Tr4_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr4_int_hole00005.wav
01_common_Tr4_int.wav,6,6,141.60233333333332,165.93833333333333,24.336,False,False,comum,interno,01_common_Tr4_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr4_int_hole00006.wav
01_common_Tr4_int.wav,7,7,165.93833333333333,189.621,23.682666666666666,False,False,comum,interno,01_common_Tr4_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr4_int_hole00007.wav
01_common_Tr4_int.wav,8,8,189.621,214.109,24.488,False,False,comum,interno,01_common_Tr4_int.wav,data/segmented/drill_4mm_01_batch_00_collet_1_29-01-2025/column_1/reg_mics/250129_003.TAKE/01_common_Tr4_int_hole00008.wav
